Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares,Hashtags
08-04-2020 02:55:25,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/117259246_2674740036102523_2427032578235595152_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Vm6puUVYn9QAX8upBiR&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-mxDSDG5BFYF9HV8lFHdG4KjWRc2TBhOa6J79sFuiGFg&oe=63011681,https://www.instagram.com/tv/CDc3Yntj4hR/,"Today on Total Nerd Comics, we’ll explain the history of The Watchmen and how it almost destroyed Alan Moore.",VIDEO,29,n/a,n/a,257,5,62,n/a,
07-29-2020 20:04:04,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/115836529_345348963149244_367622837563872024_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nKqVgzWJ0_4AX-K2_Af&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8imR-u6B4FkdW1z2t_PE1lptRwWkCYOaQsDxrg8Sq6kA&oe=63010A86,https://www.instagram.com/tv/CDPRxSXHh9W/,Will the final season of 'Room 104' live up to the hype? #room104 #watchworthy #ranker #celebritypage #hbo,VIDEO,11,n/a,n/a,78,0,2,n/a,
07-29-2020 18:54:59,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/116704748_602795120609534_6100315266393910922_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SaaJjckASp8AX8BcA3B&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8p5K90YBxIShU4Z192bwPjfbkn9YZiKOmcFRb6xBQJyA&oe=6301498D,https://www.instagram.com/tv/CDPJXtVjNCo/,"Sometimes it’s just really hard to know what to read... ​So Here are: “Top Ten Non Superhero Comics”, ​ as voted on by you-- the viewer.",VIDEO,16,n/a,n/a,108,3,6,n/a,
07-27-2020 18:55:46,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/115806645_337610380577087_6474939283479229127_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Pzz-2pHlOXEAX-lhGyq&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_yR94w1mhttP773Z7P4zy7kMGIiwK1nVVRjzZNhEaB4w&oe=630025AC,https://www.instagram.com/tv/CDJ_QGVDTZo/,"Kickstarter is one of the most important status quo shifts in the history of comics. With all the instability and uncertainty surrounding comics it’s important to take stoke of what change kickstarter has brought, how vital a tool it is, and how it will shape the future of the medium.",VIDEO,14,n/a,n/a,136,0,10,n/a,
07-25-2020 00:19:59,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/116127636_1560218130805876_8109940330246566113_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pBEw7vCuyLYAX-fko9L&_nc_oc=AQnCJMrOOylGD6CLS-NKmtLd_QSJ5LPDSEtujG0liuAUBI0NCP0qrT5dnlul61_xqR_XmNk3_XmYvslkiFOreUSE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_caqXJUzJiJBq38-DkTCSCd7HFcDM4UUkf3BaBMUNe6A&oe=63008DF5,https://www.instagram.com/tv/CDC1VuHjUxw/,"PC or console? Xbox or PlayStation? To Nintendo, or not to Nintendo? That is the Console Wars question. And we’ve been asking each other pretty much the same thing for decades. But with the increasing popularity of crossplay - and I do mean being able to play “Rocket League” on Switch while your friend plays on PS4 - and the decline of single console exclusives, will the long raging console wars finally come to end?'",VIDEO,10,n/a,n/a,179,1,19,n/a,
07-22-2020 18:13:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/111946843_206357814109786_7881666623655271826_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HNWozkyGujwAX8Ni8wf&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-3K0voSINHHWvZa_4hACd0HNdzAxxI91hCyo8zxHMKsw&oe=6300C09B,https://www.instagram.com/tv/CC9CtKcjPh_/,"Mario is arguably the most important iconic and recognizable video game characters in the history of the medium. He’s been Nintendo’s mascot, a feature film character, and the star of over 200 video games.",VIDEO,26,n/a,n/a,326,0,83,n/a,
07-20-2020 21:11:38,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/109779846_307775060421421_5680456418687201400_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=U1ggtb8W0yQAX8E87Lh&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_DfqDxNwKRk8FBTI2mkiW8MTIyyQhCB-Bo7-LsE9pmKg&oe=63020C3F,https://www.instagram.com/tv/CC4NWOgjiAC/,"Inarguably one of the most important creators of the 20th century, Jack Kirby is responsible for so many iconic fictional characters it’s almost impossible to list them all. From Captain America, The Hulk, and Etrigan, The Demon to The X-Men, Fantastic Four, and New Gods. The list of Kirby’s contributions to popular fiction is simply mind-boggling.

#JackKirby #TheEternals #totalnerd",VIDEO,13,n/a,n/a,116,1,7,n/a,
07-17-2020 22:34:03,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/109257900_1595466677301051_3815206189573139213_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=c57qYGXZA_4AX_EyGud&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-3o_aSCpbGji23R83yvB-JfAjBexvHs89mB_siZsle1Q&oe=6301E2FA,https://www.instagram.com/tv/CCwpNqNHnCi/,Does the '30 Rock' reunion special live up to the hype? #ranker #30rock #nbc #celebritypage,VIDEO,42,n/a,n/a,69,0,2,n/a,
07-16-2020 23:13:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/109230614_113157796981347_30388368107627946_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aejkcAxWol0AX-rH0Bx&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_JqLAh3Xu0Ymgd97pqosWybpeJZkigqBE_jzWna3i5vw&oe=6301711D,https://www.instagram.com/tv/CCuIpiNDiKn/,"From @marvelstudios’ #ThorRagnarok to @jojorabbitmovie and more,
@taikawaititi is taking Hollywood by storm! Here are some more things about him 🙌🏻
.
.
.
#taikawaititi #thor #marvelstudios #mcu #marvelcinematicuniverse #marvel #marvelcomics #marveluniverse #jojorabbit #movie #director #actor #hollywood #tv #television #entertainment #entertainmentnews #celeb #celebs #celebrity #celebrities",VIDEO,27,n/a,n/a,677,6,168,n/a,
07-16-2020 23:01:36,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/108993843_1192058917811290_6452423788125717891_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Cw2ou9t-FugAX_TAoRK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT87gQk-fkW0Q5O6iUBiYeY-dvdWxiNWTAMOG3T4TLi2Nw&oe=630119C5,https://www.instagram.com/tv/CCuG2Bnj9uS/,"Celebrating @naughty_dog_inc’s @thelastofusgame sequel by looking back at the original. Arguably the greatest game of all time 🙌🏻! But what do you think about Part 2?
.
.
.
#thelastofus #thelastofus2 #thelastofuspart2 #joelandellie #EllieAndJoel #game #gamersofinstagram #gamerguy #gamerguys #gamergirl #gamergirls #gamer #gamers #gamerslife #gaming #videogame #videogames #consolegaming #consolegames #xbox #playstation #nintendo",VIDEO,12,n/a,n/a,120,1,11,n/a,
07-16-2020 22:22:44,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/109132347_739264663556946_1005074838836896986_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hI6fgG4bVf0AX-T7M8H&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8AwcbytHucaaymXOUQsq6ilydlHCNP4mrh8QqbS59axA&oe=63012497,https://www.instagram.com/tv/CCuCW9qD2Zu/,"As voted on by you! Do you have a favorite worst superhero performance?
.
.
.
#marvel #marvelcomics #marveluniverse #mcu #marvelcinematicuniverse #marvelstudios #dc #dccomics #dceu #dcextendeduniverse #dcuniverse #superhero #superheroes #superheromovie #comicbookmovies",VIDEO,69,n/a,n/a,2359,27,519,n/a,
07-13-2020 19:45:08,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/107339427_3181929065199126_8104580278951377360_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=F-Gc8XsZo6kAX9lTc_g&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9NDHbOgv4w9SjjuKTjFxK71yT6QvOPLFTxfFiEu7hlrw&oe=63015AB3,https://www.instagram.com/tv/CCmCtv2nbeO/,Does the new season of Hanna live up to the hype? #amazon #hanna #ranker #celebritypage,VIDEO,19,n/a,n/a,90,1,11,n/a,
07-08-2020 17:11:03,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/106717407_696880764490965_8096266509029067059_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=74BEHp38OXsAX8mUkax&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Zhz3mQVurI687ABW6yKOl5xfzueipHEeggkfe-ZWPdA&oe=6300AAE0,https://www.instagram.com/tv/CCY5HgKjqOM/,Does the new season of 'Dark' live up to the hype? #dark #netflix #celebritypage #ranker,VIDEO,14,n/a,n/a,97,1,12,n/a,
06-30-2020 21:47:44,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/105986113_897860460696073_6041132007588676081_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aEljk95wEP4AX87SVuq&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_EqdPsHrUxlESJokMHkwoDzXBFYYIURO4GUjTYgQb5Nw&oe=63013784,https://www.instagram.com/tv/CCEyKqug9Sb/,Will the new season of 'NOS4A2' live up to the hype? #nos4a2 #amc #celebritypage #ranker,VIDEO,16,n/a,n/a,111,1,10,n/a,
06-26-2020 19:52:14,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/106717515_1596277590549703_8929101380556020900_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=StzoEWcO5m4AX-LIBCB&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_cTw2lpvHZPRM4OS56e9o57LCthAYsoyAeEtj0COhHiA&oe=6300DEE8,https://www.instagram.com/tv/CB6RPdwArvp/,Do you think 'The Chi' will live up to the hype? #thechi #showtime #celebritypage #ranker,VIDEO,13,n/a,n/a,109,1,6,n/a,
06-19-2020 18:59:05,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/104163292_328693981454232_3587705772456453771_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KDS1mStPD3AAX_sVCX9&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-k_q2Us8HJgosq50tylG8i_zdVvHDX6vTa7GqspOWi7w&oe=6300BE00,https://www.instagram.com/tv/CBoKVMYA4_A/,Do you think 'F is For Family' will live up to the hype? #netflix #fisforfamily #billburr #celebritypage #ranker,VIDEO,182,n/a,n/a,129,1,7,n/a,
06-10-2020 00:27:45,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/103120196_145797880383475_9113204687500181749_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L6pXWQZUO4gAX_YLEbU&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9KIWcktMmodao9rBNcsoLH72z46GQ_Nq4qX2Q6OZc6hg&oe=630102B4,https://www.instagram.com/tv/CBO__22AyjA/,Does the final season of '13 Reasons Why' live up to the hype? #13reasonswhy #netflix #celebritypage #watchworthy #ranker,VIDEO,70,n/a,n/a,124,7,6,n/a,
06-01-2020 20:55:53,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/101645518_243996646889634_8314260246119843827_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3mxVkTQGwacAX_a2Fsk&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8LmNrQkYVO_rvZU5AQbek0lg-3Z9V7R5OStrdhfmpbIw&oe=630069E5,https://www.instagram.com/tv/CA6BgptHGIZ/,Will the second season of 'Nancy Drew' live up to the hype? #ranker #nancydrew #thecw #celebritypage,VIDEO,13,n/a,n/a,154,0,18,n/a,
05-26-2020 21:02:17,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/100983492_3011038002449305_7111721642056308853_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gEp2Ph4u7K4AX8NDl-y&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8rs369pVZ607Yq0WE4T0P5dOxQ8AEbLVzl8HZey-ITNA&oe=6301AF83,https://www.instagram.com/tv/CAqlMsPH637/,Will the new season of 'Agents of Shield' live up to the hype? #ranker #celebritypage #agentsofshield #marvel #abc,VIDEO,73,n/a,n/a,165,0,17,n/a,
05-20-2020 21:48:16,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/98488531_870125913476162_7954066762367041479_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L9H2LYNVpLEAX-w-8YZ&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9ysr7q5mSR9kLxgSoJcwhxx_2utox5KZ2Nxp0Z1OCiTQ&oe=6300F29E,https://www.instagram.com/tv/CAbN4OAgxGt/,Does 'Kimmy vs. the Reverand' live up to the hype? #ranker #celebritypage #unbreakablekimmyschmidt #netflix,VIDEO,10,n/a,n/a,138,2,14,n/a,
05-14-2020 22:33:59,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/96832093_2583541605297041_2738570692423339707_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LV3aUJEz3FUAX_QN7pY&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-Oz2rYi07jeNRMk5O-Bo4CZLnvUS6RGJhdbaTrHgnWmQ&oe=6301ABFF,https://www.instagram.com/tv/CAL2gwWAVDF/,Courtesy of @highwaytothedavidzone #covid19 #coronavirus #phineasandferb #quarantine,VIDEO,73,n/a,n/a,1043,4,385,n/a,
05-13-2020 22:56:40,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/97164473_167599871338904_367847033681246151_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=U_Bmek1fBVoAX-etbs0&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT__4PLhRBWeQQPeOJwg5igUdIeA3EZC7UZd9MS7O9KOBw&oe=6300EBCF,https://www.instagram.com/tv/CAJUJpUgbVO/,Will the new season of 'Rick and Morty' live up to the hype? #rickandmorty #adultswim #ranker #celebritypage,VIDEO,27,n/a,n/a,230,2,41,n/a,
04-24-2020 00:17:20,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/94684768_132282441718218_1213972600015508434_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A5Z9pSo-S-YAX9oT4Ya&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9gcXkXT8PzWv65eWeEvcLKGlRggiRLVLVpVvGgiQ-Ppw&oe=63015E53,https://www.instagram.com/tv/B_V9jJGF-OQ/,Will 'Penny Dreadful: City of Angels' live up to the hype? #pennydreadful #celebritypage #ranker,VIDEO,38,n/a,n/a,186,1,30,n/a,
04-22-2020 00:50:52,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/94636753_2617819788320226_735073835095380050_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HoENRiBCIZYAX_htFsp&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT83XpxWEGr-TZYPo21dlGUcGtYRZP_qgyTc86GGFowolg&oe=6300F816,https://www.instagram.com/tv/B_Q3yL3lygN/,What Fans Are Saying About 'Insecure'. #Insecure #hbo #ranker,VIDEO,8,n/a,n/a,137,2,10,n/a,
04-13-2020 23:32:17,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/93988769_3032118780142283_4143881333269356060_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lJpRBpceVJUAX_8SIbT&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-rInRlQb573s09hHOLQlMVEhYbOXmgFO8WDQKyViQN7w&oe=63004614,https://www.instagram.com/tv/B-8IWy-jCD8/,Did the final season of 'Schitt's Creek' live up to the hype? #schittscreek #netflix #ranker,VIDEO,288,n/a,n/a,181,1,21,n/a,
04-08-2020 21:19:47,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/93097312_133209218271236_2946503774079515274_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=F3eDof2gSO4AX86xyPy&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8wwIgiWRfzPjZ2SWZutY4xJl1Ry0jO2PCj1yJuuBJ8Bw&oe=6301D84E,https://www.instagram.com/tv/B-vBQfIgsxp/,Will the final episodes of 'How To Get Away With Murder' live up to the hype? #ranker #htgawm #shondarhimes #abc,VIDEO,11,n/a,n/a,157,3,21,n/a,
04-08-2020 17:20:41,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/92810290_509597103254162_1410540321997583636_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Gx-FQeSJyMEAX-fk7N0&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_15ANDg4s5LDbFkN8AfH1SY_evTwEz3gqWEJbCpMEolw&oe=630198DC,https://www.instagram.com/tv/B-ul5Lvgmvl/,Does the new season of 'Ozark' live up to the hype? #ozark #netflix #celebritypage #ranker,VIDEO,9,n/a,n/a,213,5,24,n/a,
03-23-2020 18:17:22,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/90432559_2768550309881474_237660804733047938_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DsI64RcVNBgAX95MX4p&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8OyUMK3cIwVvNFYfuRLYl4-rajtmNmMCPz37dXOIKCaA&oe=6300F192,https://www.instagram.com/tv/B-Ffrxrgohe/,Will the new season of 'Top Chef' live up to the hype? #ranker #celebritypage #topchef,VIDEO,6,n/a,n/a,157,0,7,n/a,
03-16-2020 23:48:41,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/90089580_493224564708177_4541992844391396479_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=As6d-Kesz8cAX_PUaaY&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8qc2OLzRk9OJWDpPp1qYJpOllsfEHiGN7KbkfhKFpxhQ&oe=63007B40,https://www.instagram.com/tv/B90D-qyFnWZ/,Will the new season of 'Westworld' live up to the hype? #hbo #westworld #ranker #celebritypage,VIDEO,13,n/a,n/a,267,0,43,n/a,
03-06-2020 20:08:12,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/88374782_517498072506056_3139012895133209636_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=H3eumKVUvYYAX8IJQyw&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_IXV8SM4b19PbrrLm--RLpm4VsZval4qiO6ftMVFJ2DA&oe=630189A4,https://www.instagram.com/tv/B9Z7ATfFmuq/,Will the new season of 'Better Things' live up to the hype? #netflix #ranker #celebritypage #betterthings,VIDEO,6,n/a,n/a,146,1,15,n/a,
03-02-2020 19:40:34,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/89003094_842004286262967_5155211160438071792_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9IhAErJMI74AX9m4jMx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_YUMffMa2YR2JaxMgw9S-Ub9ZEBmgBBLJgRFKSaGxryg&oe=63008087,https://www.instagram.com/tv/B9PknjCFe8n/,Does the new season of 'Altered Carbon' live up to the hype? #totalnerd #celebritypage #alteredcarbon,VIDEO,194,n/a,n/a,589,16,81,n/a,
02-21-2020 22:45:07,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/87233380_542202989985131_7496977134104618714_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=MOhddyn03qIAX-KrfTz&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8lBdPujPLgG9x4FNOoSSO2Q9jE9BERna0R8BTUo6YVEg&oe=6301F9C8,https://www.instagram.com/tv/B82J1USgFvM/,Will the new season of 'Better Call Saul' live up to the hype? #bettercallsaul #amc #celebritypage #ranker,VIDEO,28,n/a,n/a,245,1,26,n/a,
02-18-2020 19:22:31,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/85197276_136414987855046_3385150985734428572_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Jtn-i7HmRAgAX-YyiYI&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT--RS3GNeMFOODuNCOjJs0N7oTwOMm0kAbSmsjcPgfMAA&oe=63015F10,https://www.instagram.com/tv/B8uEP6MgKnl/,Does the new season of 'Narcos: Mexico' live up to the hype? #celebritypage #netflix #narcos #ranker,VIDEO,7,n/a,n/a,193,2,22,n/a,
02-07-2020 23:11:16,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/83018246_617562205701985_3510860170152356384_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iMLY4fVf294AX8P5PWG&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-9wSAks2J3PMOBRr6iIr1XxKNbF0ixMOM1385tMdtEMw&oe=6300A106,https://www.instagram.com/tv/B8SJr1bFGRl/,Will the new season of 'Brookyln Nine-Nine' live up to the hype? #ranker #brooklyn99,VIDEO,10,n/a,n/a,266,2,26,n/a,
01-31-2020 00:07:34,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/82229110_842814799496863_8963734732807446697_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vPp13TjniioAX-bBARk&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8WiVXSa_wEZTBCdAgQfqhkREPmMJGtiUgGQlFcoQVzsQ&oe=630188D8,https://www.instagram.com/tv/B79pxJfAmBE/,Will the final season of 'Bojack Horseman' live up to the hype? #netflix #ranker #bojackhorseman,VIDEO,126,n/a,n/a,340,0,24,n/a,
01-24-2020 20:46:09,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/83563617_153579372751478_4592651563996392011_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hNbGW3jf70UAX8KbXj0&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-S2g2w639oU87Nq95ixVoDjsxNL_mXtQFlp_T68yCX-Q&oe=63009879,https://www.instagram.com/tv/B7t16ypgVh_/,Will the new season of 'Curb Your Enthusiasm' live up to the hype? #celebritypage #curbyourenthusiasm #ranker,VIDEO,34,n/a,n/a,162,1,17,n/a,
