Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares,Hashtags,Hashtag Count
11-12-2020 23:36:29,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/124580481_191034732516436_1198093480055124903_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8_03eovV5yMAX_4rg-e&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_XfilNRSf8dpvwo9Vv6F3peQIk1BStNMS-cSQjuQ8g8g&oe=630A31AE,https://www.instagram.com/tv/CHgmXjLjy-E/,Do you think the fourth season will live up to the hype? #hbo #watchworthy #youngsheldon #ranker,VIDEO,25603,n/a,n/a,170,0,27,n/a,#hbo #watchworthy #youngsheldon #ranker,4
11-04-2020 18:00:52,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/123410186_171991307903853_1093840406320121239_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fAJ_2nghAAoAX-zQ05q&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9RaDvGo-hmllhtqX2QSBPqvkdKVJjxBkAq480WaqJCrA&oe=630B124B,https://www.instagram.com/reel/CHLZnvpFtTZ/,"Here are some movies to watch if you love Alan Rickman as Professor Snape. Do you agree with our choices?

#totalnerd #harrypotter #harrypottermovies #alanrickman #snape #severus",VIDEO,213666,201038,3921,2725,34,829,333,#totalnerd #harrypotter #harrypottermovies #alanrickman #snape #severus,6
11-04-2020 16:24:21,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/123373628_363747154853941_7762491405962372770_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=tOBB4cEJdtQAX9WHfle&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9gtEhX-_G76HEurK_1oSDVKAWZHy001h-g_Xh1bKdZmg&oe=630B3029,https://www.instagram.com/tv/CHLOj2gAEU6/,Will the new season of 'The Mandalorian' live up to the hype? #themandalorian #disneyplus #disney #starwars,VIDEO,18304,n/a,n/a,139,0,13,n/a,#themandalorian #disneyplus #disney #starwars,4
11-03-2020 18:22:21,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/123773996_664019004279670_5847545652277141594_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-_R2vVE-d44AX8zPgi_&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8WyNtGInZreLsaHXTIQFQGyhl1-7TIH2zv9tRz8HHhlw&oe=630A5154,https://www.instagram.com/reel/CHI3Rz4Ffh2/,"Here are some shows to watch if you love The Umbrella Academy on Netflix. What are your favorites?

#totalnerd #netflix #umbrellaacademy #lockeandkey #themagicians #doompatrol",VIDEO,102147,102168,1968,1154,14,616,184,#totalnerd #netflix #umbrellaacademy #lockeandkey #themagicians #doompatrol,6
10-29-2020 17:02:59,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122830370_721509821803227_2789555531131205923_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NkGI_1iOdtIAX-RFINf&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_HYcg4uxLzksg-Ikg2sjKTPNj7O4NbMzIPs5kNRGg6aw&oe=630B5158,https://www.instagram.com/reel/CG72Oq2lVY2/,"Here are our picks for the best comfort movies on HBO Max. What are some of your selections?

#totalnerd #hbomax #movie #movies",VIDEO,89746,87698,1978,1561,35,350,32,#totalnerd #hbomax #movie #movies,4
10-28-2020 17:00:31,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122881787_3352830484835538_5985101318160346957_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-_brF9y4Q6EAX9S5xU5&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Dm7__KK7QVUKPxh46DmmXxtMSrp98rUa4EQ310SFADA&oe=630B15E4,https://www.instagram.com/reel/CG5RJPjFSWf/,"One fan theory claims that Hermione is actually Harry Potter’s sister… and it’s not as crazy as it sounds. Do you think it’s possible?

#totalnerd #harrypotter #harrypotterbooks #harrypottermovies",VIDEO,49890,51463,602,428,7,69,98,#totalnerd #harrypotter #harrypotterbooks #harrypottermovies,4
10-27-2020 23:31:37,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/122720570_380940709724329_322627478792407394_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=d7BefmcYsQAAX-evphr&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9oS0hQL9vnF8OfnHzcvCJcLZACtZxWtT66XSScVUD-ng&oe=630B58A2,https://www.instagram.com/tv/CG3ZGkFD7qB/,Will the new season of 'Superstore' live up to the hype? #superstore #nbc #show #tv #ranker,VIDEO,13641,n/a,n/a,52,0,12,n/a,#superstore #nbc #show #tv #ranker,5
10-27-2020 17:04:34,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/122706572_120456513169957_3834283985826854819_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6AAgDpsknU0AX8eGB2V&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT--LCWj59vKI7PTASrExd5QSVradzClJsaHe0jGVygrwg&oe=630B4C4C,https://www.instagram.com/reel/CG2s0kCFzyB/,"Here is what Hermione should have looked like, according to the #harrypotterbooks

#totalnerd #harrypotter #harrypottermovies",VIDEO,112371,111847,2108,1663,16,167,262,#harrypotterbooks #totalnerd #harrypotter #harrypottermovies,4
10-21-2020 23:32:33,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122145679_383736623035976_5291357764905607098_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3LqKmJgQ7mwAX_gWT6Y&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-IRshcnhPbLJlwWEthR0_ryCUNVpEZtm1dajZe6tynlg&oe=630A8D64,https://www.instagram.com/tv/CGn8bjrF5Xa/,Will the new season of 'Star Trek: Discovery' live up to the hype? #ranker #startrek #startrekdiscovery,VIDEO,12913,n/a,n/a,58,0,6,n/a,#ranker #startrek #startrekdiscovery,3
10-20-2020 00:58:42,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121968301_376674990360572_5352337001995315703_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6c7GOxFZCtoAX_Fmyne&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_3hg1kGv7o-BkaGAXr3id9sH-UzBbFGm0U_9qn49k5Kw&oe=630AEA5D,https://www.instagram.com/tv/CGisYOulYJd/,"If you were a kid in the 90's you probably saw Zen The Intergalactic Ninja everywhere. Toys, Comics, Video Games, and Trading Cards. But did anyone actually like, Zen The Intergalactic Ninja? 

#Zen #IntergalacticNinja #TotalNerd",VIDEO,29728,n/a,n/a,406,4,113,n/a,#Zen #IntergalacticNinja #TotalNerd,3
10-16-2020 21:14:53,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121529190_370308844115042_7380278473934028153_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_OHQzuHp5agAX_Hog31&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8g0sR_YdkU9SfAjeWTODUjzD613hJ2eYorxXcpL9k1RA&oe=630A388C,https://www.instagram.com/tv/CGa0s-2n9qE/,Will the new season of 'Swamp Thing' live up to the hype? #ranker #swampthing #dc #comics,VIDEO,23636,n/a,n/a,335,4,58,n/a,#ranker #swampthing #dc #comics,4
10-16-2020 19:10:17,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121582617_768613847030887_1260429626307089303_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nO3fbSW3S1kAX9dqnyO&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Y7Yoomp3vOIRgIuc0GvjKVp8nwHOlscoLs9yTY-5YNQ&oe=630AE7AF,https://www.instagram.com/tv/CGakygiFNpY/,"Take your Star Wars, your Batmans, your Witcher novels, throw them into a video game, and what do you get? Sometimes kitsch, sometimes garbage, and sometimes...just sometimes, you get an incredible video game.

#VideoGames #LicensedGames #TotalNerd",VIDEO,18254,n/a,n/a,145,1,26,n/a,#VideoGames #LicensedGames #TotalNerd,3
10-15-2020 02:20:46,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121285629_350115942741459_3685817249001899006_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dF9GTm31JEwAX8aiQtX&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8X9FRBNsT8GQucC10FKitd10T3jiSIxOeoTCn-Z99hnA&oe=630A0DD1,https://www.instagram.com/tv/CGWLq1yFRFr/,"Doom is one of the most iconic video games of all time. It almost single handedly solidified the first person shoot genre. The game has spawned a franchise, feature films, and a mountain of merchandise.

#TotalNerd #Doom #VideoGames",VIDEO,30780,n/a,n/a,724,6,180,n/a,#TotalNerd #Doom #VideoGames,3
10-12-2020 21:20:50,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121381059_3431390896914437_4130703718102007619_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ziVLqHltLncAX_aXELi&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_cK0DG3jk3kxJqQjx4j0RKibAM96yzLRTWb07--GQZFA&oe=630ACEDC,https://www.instagram.com/tv/CGQW9ahlVkb/,"Batman in an international icon. He’s beloved the world over. He’s been adapted into nearly every artistic medium known to mankind.  Bill Finger actually created the Caped Crusader and was robbed of his rightful creative legacy.

#Batman #BillFinger #TotalNerd",VIDEO,30708,n/a,n/a,621,6,138,n/a,#Batman #BillFinger #TotalNerd,3
10-07-2020 19:30:51,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121055102_431449901172029_6292694676710681222_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bF6DbjGdNxUAX-nHRXD&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-U1cQU6YcqH1tb8ap_MQpEE3lYiUi4uaFZrczXu1u9zQ&oe=630B0CB7,https://www.instagram.com/tv/CGDdYhVgOlE/,Will the new season of 'The Walking Dead' live up to the hype? #twd #thewalkingdead #amc #ranker #celebritypage,VIDEO,9963,n/a,n/a,74,0,8,n/a,#twd #thewalkingdead #amc #ranker #celebritypage,5
10-07-2020 19:05:09,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120923126_115675333636323_8456544992741912765_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=69V84m9ZVSoAX-tWeWk&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT87WDXN9Z-DfebRWBN9sU8OVJFEShB4QCaA6m9ivqukRg&oe=630B226C,https://www.instagram.com/tv/CGDYJ2MlzFW/,"The Millennium Falcon is the fastest hunk of junk in the galaxy. This Star Wars legend made the Kessel run in less than 12 parsecs. Han Solo’s modified Millennium Falcon YT-1300 Corellian Freighter is one of the most famous ships in all of film history. This is a comprehensive list about everything you need to know about the Star Wars ship: The Millennium Falcon

#MillenniumFalcon #StarWars #TotalNerd",VIDEO,46660,n/a,n/a,629,9,210,n/a,#MillenniumFalcon #StarWars #TotalNerd,3
10-05-2020 21:38:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120911821_341207517122982_2706152800554155015_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dmsMjrDgYwUAX-7-eGD&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9S1_iSMd0mp785tGXsr2K0k2sNxlzmx3aFou-s0vz0Rg&oe=6309B174,https://www.instagram.com/tv/CF-WUdnFUJY/,"J. O'Barr's life seems to have been filled with loss and darkness, after struggling with addiction he turned this into a comic book which spawned one of the most successful movie franchises of the 1990's... The Crow. 

#TheCrow #BrandonLee #TotalNerd",VIDEO,17155,n/a,n/a,260,0,72,n/a,#TheCrow #BrandonLee #TotalNerd,3
10-02-2020 23:25:19,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120642526_979250782571345_3934173325512578856_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wOYusdlQdgYAX-a7sGO&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8XuiWEKzEFrek-q5ByDSdGjzJD48JKRCJE-XvLK4X6Mw&oe=630AF802,https://www.instagram.com/tv/CF27l9_lMq7/,"Zombies seem to crawl out of their cultural graves every few years, simply refusing to stay dead. Our culture’s fascination with them exploded into a movement with the classic film “Night Of The Living Dead,” and slowly infected the cultural zeitgeist since then. The zombie trend comes and goes, and we’ve seen them in movies, TV shows, graphic novels, and most importantly - at least for the sake of this argument - video games. 

#Zombies #VideoGames #ButtonMash",VIDEO,12325,n/a,n/a,112,1,5,n/a,#Zombies #VideoGames #ButtonMash,3
09-30-2020 19:13:26,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120317875_2414914488811986_6788296028099262108_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lMg_WSONFNEAX-V7ObW&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_W8CLNG7YiSXitRwkJkksik4W3TZ4zjY0UIBq2zFnpzw&oe=63098BD2,https://www.instagram.com/tv/CFxUxdGFZn8/,"We all wish we were Superheroes, but that's also because we haven't actually thought through what that desire really entails.

#Superhero #Comics #TotalNerd",VIDEO,20655,n/a,n/a,320,3,47,n/a,#Superhero #Comics #TotalNerd,3
09-29-2020 18:57:39,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120299363_3431553370220923_4080004940877558592_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=16Kb1WW1QFgAX-o7uMJ&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_zJqWvbY_FuwF8uBBfu3zfV5VN1jrbtwGOn5fMYiFdWA&oe=630976C4,https://www.instagram.com/tv/CFusedKlDsQ/,"Vin Diesel’s Bloodshot made its way into theaters in 2019. Obviously, that means it’s time to talk about how Valiant built a video game empire, lost it, and then was reborn again.

#ValiantComics  #Bloodshot #TotalNerd",VIDEO,15806,n/a,n/a,186,0,35,n/a,#ValiantComics #Bloodshot #TotalNerd,3
09-28-2020 21:21:01,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120203070_377428723628040_4316535377692479480_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Dl-AeKa7z38AX9dpDMD&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_yOi3lot2PJ2rvZGSvyRx3_kRD2m8S6iKwO8JM19qpdg&oe=630B5C20,https://www.instagram.com/tv/CFsSxb6A3zf/,"You young whippersnappers might not remember the good old days, when arcade cabinets were clunky, the buttons were sticky, and the arcade smelled like old pizza and we LIKED it, dagnabbit! We didn’t have virtual reality - we had actual reality! And if we lost the game we were losing money, too! You next-gen gamers should respect your elders! 

#Arcades #VideoGames #TotalNerd",VIDEO,17117,n/a,n/a,172,1,16,n/a,#Arcades #VideoGames #TotalNerd,3
09-25-2020 01:06:02,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/120178744_657034421908626_4603328004152107443_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DNsdNPRQqxUAX_G2st3&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-8gm10d_-yc4hESmLFiTgNIe1ZeHPbXgvQw4y3GO0LjA&oe=630B5A42,https://www.instagram.com/p/CFilHV-JB5s/,"𝗪𝗵𝘆 𝗥𝗼𝗻 𝗪𝗲𝗮𝘀𝗹𝗲𝘆 𝗜𝘀 𝗧𝗵𝗲 𝗠𝗼𝘀𝘁 𝗔𝗻𝗻𝗼𝘆𝗶𝗻𝗴 𝗖𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿 𝗜𝗻 '𝗛𝗮𝗿𝗿𝘆 𝗣𝗼𝘁𝘁𝗲𝗿'⁠
⁠
⁠
⁠
⁠
#totalnerd #harrypotter #ronweasley #hermionegranger",VIDEO,14878,6518,182,155,5,22,n/a,#totalnerd #harrypotter #ronweasley #hermionegranger,4
09-24-2020 00:17:23,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120140468_1436065629921665_2170177566329665429_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SHEk6C8AmJ0AX84Pf0C&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9L3wTKN09PKM8foe2RyU4maxXbAQEvE3W4j3SLdHhT2Q&oe=63097265,https://www.instagram.com/p/CFf7TCWlYLS/,Do you think the new season of #Pen15 will live up to the hype? #celebritypage #ranker #pen15 #hulu,VIDEO,8868,2511,74,70,0,4,n/a,#Pen15 #celebritypage #ranker #pen15 #hulu,5
09-23-2020 20:16:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120044447_207604774038237_5096508310700723726_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qA0VJC68NwIAX8tMPtx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8S0HPo4tel86rwXxzBntcwTorP9k8S8PJeBMEyKGQ_bQ&oe=6309A76A,https://www.instagram.com/tv/CFfcFkcjq2u/,"Marvel might be ruling the world with their movies, but it’s been a long winding road to the top.  How many of these facts did you already know?  Let us know in the comments below!

#Marvel #Avengers #TotalNerd",VIDEO,20600,n/a,n/a,338,2,124,n/a,#Marvel #Avengers #TotalNerd,3
09-23-2020 17:06:17,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/120040395_2761147250824984_8139384887390412862_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4rnUOUJReckAX-aIg5O&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9oArggGSImUu5evnMTEI1DPkJiYv1AhDE1fkJsvv-9lw&oe=630A5D94,https://www.instagram.com/p/CFfJcPWn904/,"𝗧𝗵𝗲 𝗖𝗮𝘀𝘁 𝗢𝗳 '𝗔𝘃𝗮𝘁𝗮𝗿 𝗧𝗵𝗲 𝗟𝗮𝘀𝘁 𝗔𝗶𝗿𝗯𝗲𝗻𝗱𝗲𝗿' 𝗔𝘀 𝗥𝗮𝗺𝗮𝗻 𝗙𝗹𝗮𝘃𝗼𝗿𝘀⁠
⁠
What is your favorite ATLA character's flavor? Aang is kind of a low blow, but it is still pretty funny.⁠
⁠
⁠
⁠
⁠
#totalnerd #avatarthelastairbender #atla #netflix",VIDEO,9921,2387,119,109,0,10,n/a,#totalnerd #avatarthelastairbender #atla #netflix,4
09-21-2020 22:23:36,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119888820_983017898841098_3020398099397962124_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ii61yKUkiUsAX9uVzom&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8UTCkFd2v79nlGLgC3s9osxACFmpftx44FNIkKdUFzWw&oe=6309F55A,https://www.instagram.com/tv/CFaYZp8lnL2/,"Captain Marvel is one of the most popular and long lasting superheroes to come out of the super hero gold rush of the 1940’s. However, the character’s enduring legacy has a secret wrinkle no one wants to discuss… racism.

#CaptainMarvel #TotalNerd #Shazam",VIDEO,26554,n/a,n/a,414,4,83,n/a,#CaptainMarvel #TotalNerd #Shazam,3
09-18-2020 20:33:01,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119682155_202487107901505_1779895474828983403_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QEEQ_4WurjwAX-2xueU&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8lj_bgcNc_P5B1Ow9Rzl3Ut2A0EjsC8KfDh7biNQKVZQ&oe=630A920C,https://www.instagram.com/tv/CFSa5SRFczH/,"The Mandalorian breathed new life into the Star Wars Universe. But it's definitely not the first time we've seen the coolest Bounty Hunters in the galaxy far, far away. 

#Mandalorian #StarWars #TotalNerd",VIDEO,88696,n/a,n/a,1890,14,569,n/a,#Mandalorian #StarWars #TotalNerd,3
09-17-2020 16:28:06,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119708027_329636798304825_6277575559112366949_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sR-wXjGrac4AX_vOjAU&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8FRJlevTkMqCS8wKG7ks0xq1JxSfsQVm4vLFb3ime2kQ&oe=630AD83D,https://www.instagram.com/tv/CFPozbxgt9s/,Will the new season of 'Archer' live up to the hype? #archer #netflix #ranker #cartoon,VIDEO,13475,n/a,n/a,103,1,10,n/a,#archer #netflix #ranker #cartoon,4
09-14-2020 19:32:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119333083_345236749999522_2642311636943263866_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A33hkuHS1YoAX8jJFdB&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-VQEelxwCx3Tcx3HC-DHmzEG3gJ0g3zYQo4gqjV9js7w&oe=630AD9E7,https://www.instagram.com/tv/CFII2yBjWAN/,Spencer sets up 4 goals to achieve while playing the remastered version of the iconic Tony Hawks Pro Skater 1 + 2,VIDEO,24669,n/a,n/a,311,0,32,n/a,,
09-14-2020 18:21:13,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119220814_316385242796795_5802141762256133113_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oLcMH0XdwmAAX-vYijs&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9z-jm0kg6NUMb1xoDLd8clKaHnzj3MV0BlsAJuWD29tw&oe=6309965C,https://www.instagram.com/tv/CFIE_WaD5Qm/,"With very few exceptions, Pixar appears to be unstoppable.  But how are they able to achieve this time after time?  Well, at it’s heart, the answer is ‘What If’ a concept that is at the core of Pixar and it is the key to why they pump out hit after hit.

#Pixar #Disney #TotalNerd",VIDEO,21774,n/a,n/a,264,2,88,n/a,#Pixar #Disney #TotalNerd,3
09-11-2020 18:32:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/119108445_3583759868301067_3543752047909432244_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=T6G-zOkIbJYAX-uaYPt&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_0O7ZAAXCHuqb4TShoI3V1CqF9imLtmR5VsH4T2kcqiw&oe=630A55C0,https://www.instagram.com/tv/CFAaOSoD_Wu/,Does the new season of 'The Boys' live up to the hype? #theboys #watchworthy #amazon #celebritypage #ranker,VIDEO,19329,n/a,n/a,258,6,37,n/a,#theboys #watchworthy #amazon #celebritypage #ranker,5
09-09-2020 18:37:55,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118998069_201378354666805_8347701254552775196_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1s4rtpxFWqQAX_5CCdm&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9tQND-zUj3ghbYWVKYm3QChvma83_dct9rzQ394cVUoA&oe=630983ED,https://www.instagram.com/tv/CE7OW7PD2af/,"We all make choices in life. Some good, some bad. Occasionally, those choices cause us to become super villains... but then we think better of it and decide we'd rather live a life of the straight an narrow. 

#SuperHeroes #SuperVillains #TotalNerd",VIDEO,71035,n/a,n/a,1464,7,325,n/a,#SuperHeroes #SuperVillains #TotalNerd,3
09-08-2020 21:35:08,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118957970_684312489105575_3372801540028282093_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jV1dN9l53A8AX9pVZBw&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT97ex0cKeJZduSNe1grJ4TR_bpSMe47Gl_VTpPGgUcYDQ&oe=630A32F5,https://www.instagram.com/tv/CE4_B_LDYWx/,"In a world where superhero films like The X-men, Birds of Prey, and New Mutants reigns supreme, you’d think that we’d be awash in garish displays of spandex and altruistic role models hell-bent on breaking society’s apathetic decline towards moral decay… but instead, we’re given a chorus of grieving murderous demi-gods and extra-legal vigilantes who are so self-consciously determined to be taken SERIOUSLY they miss the point of superhero fiction altogether. Or at least they dress like it.",VIDEO,35719,n/a,n/a,726,10,153,n/a,,
09-02-2020 19:13:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118726025_748687525964203_1127710825524325305_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_bcy7_v0Ta8AX9lmkrg&_nc_oc=AQkdkBsBKH24jYa-jT3ZnQ7YsPl0bibSL6X48NREurfLtfZjporLQAcxv0vwDKUzqQCfggmfWimUtAwOPYKgfH_V&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT90FqHjmkzR1s_oNYPoDtC9Qwkckn7N218mswpsMra2mg&oe=630AAB34,https://www.instagram.com/tv/CEpPru_D8wT/,"The Legend of Zelda is one of the most famous video game franchises in history, with over 20 games, spanning 40 years. 

#Zelda #VideoGames #Nintendo #TotalNerd",VIDEO,25773,n/a,n/a,348,4,77,n/a,#Zelda #VideoGames #Nintendo #TotalNerd,4
09-01-2020 19:09:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118661488_206511907494390_4289569366614699552_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=n-R1s1bXLjwAX9ZCGDx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9gzqazqzW32GskEwiGV3OJgcjmT4JKhc-znFYWSQFT8w&oe=630B59AA,https://www.instagram.com/tv/CEmrE9tj1Dm/,"Tony Wong is Hong Kong's resident comic book living legend. He's a publisher, writer, artist, and editor... supposedly. He's objectively the most successful comic book creator to ever come out of Hong Kong, let's take a look that what made him successful.

#TonyWong #DragonTigerGate #TotalNerd",VIDEO,14845,n/a,n/a,114,1,14,n/a,#TonyWong #DragonTigerGate #TotalNerd,3
